ALPA4,0.625
BBAS3,0.48717948717949
BBDC3,0.34782608695652
BBDC4,0.53571428571429
BRFS3,0.57085020242915
BRKM5,0.42105263157895
BRML3,0.53441295546559
BTOW3,0.51587301587302
CESP6,0.4954954954955
CIEL3,0.65587044534413
CMIG4,0.66666666666667
COCE5,0.50694444444444
CPFE3,0
CPLE6,0.33333333333333
CSNA3,0.35119047619048
CYRE3,0.7037037037037
DIRR3,0.48245614035088
ENBR3,0.44102564102564
ENGI11,0.47488584474886
EQTL3,0
EVEN3,0.66666666666667
EZTC3,0.63414634146341
FLRY3,0.61965811965812
GGBR4,0.47674418604651
GOAU4,0.55797101449275
HYPE3,0.65625
IGTA3,0.39130434782609
ITSA4,0
ITUB3,0.375
ITUB4,0.46315789473684
JBSS3,0.49242424242424
JHSF3,0.57727272727273
LAME3,0.61
LAME4,0.67142857142857
LREN3,0.89285714285714
MRFG3,0.45299145299145
MRVE3,0.58796296296296
MULT3,0.56696428571429
ODPV3,0
PSSA3,0.57079646017699
RENT3,0.47524752475248
SANB11,0.72413793103448
SMTO3,0.50505050505051
SULA11,0.64777327935223
TRIS3,0.58988764044944
TRPL4,0.55357142857143
WEGE3,0.48214285714286
