ALPA4,0.71808510638298
BBAS3,0.44444444444444
BBDC3,0.44
BBDC4,0.42253521126761
BRFS3,0.54385964912281
BRKM5,0.50306748466258
BRML3,0.53513513513514
BTOW3,0.50793650793651
CESP6,0.51592356687898
CIEL3,0.65656565656566
CMIG4,0.4025974025974
COCE5,0.49659863945578
CPFE3,0.44117647058824
CPLE6,0.48275862068966
CSNA3,0.48372093023256
CYRE3,0.66197183098592
DIRR3,0.48101265822785
ENBR3,0.33793103448276
ENGI11,0.45061728395062
EQTL3,0.39622641509434
EVEN3,0.63111111111111
EZTC3,0.63967611336032
FLRY3,0.57746478873239
GGBR4,0.3739837398374
GOAU4,0.48101265822785
HYPE3,0.74683544303797
IGTA3,0.28888888888889
ITSA4,0.2972972972973
ITUB3,0.35643564356436
ITUB4,0.52229299363057
JBSS3,0.50943396226415
JHSF3,0.57627118644068
LAME3,0.58823529411765
LAME4,0.58590308370044
LREN3,0.76470588235294
MRFG3,0.46031746031746
MRVE3,0.59183673469388
MULT3,0.43169398907104
ODPV3,0.43312101910828
PSSA3,0.52450980392157
RENT3,0.39285714285714
SANB11,0.58415841584158
SMTO3,0.50666666666667
SULA11,0.65587044534413
TRIS3,0.60591133004926
TRPL4,0.58450704225352
WEGE3,0.40322580645161
